num_forms,num_password_inputs,external_form_action,empty_form_action,mailto_form_action,num_links,external_link_ratio,empty_link_ratio,ip_link_count,num_resources,external_resource_ratio,uses_eval,uses_document_write,uses_settimeout,uses_setinterval,uses_window_location,uses_onmouseover,num_scripts,num_iframes,hidden_iframes,html_length,num_tags,phishing_keyword_count,urgency_word_count,avg_js_entropy,max_js_entropy,obfuscated_js_count,input_count,hidden_fields_count,has_sensitive_fields,has_marquee,has_hidden_redirect,image_count,external_images_count,cdn_images_count,brand_impersonation,facebook_cookie_harvesting
0,0,0,0,0,1,1.0,0.0,0,3,0.0,0,0,0,0,1,0,2,0,0,19711,42,0,0,4.194929141821425,4.194929141821425,0,1,0,0,0,0,1,0,0,0,0
1,1,0,1,0,0,0.0,0.0,0,30,0.0,0,0,0,0,0,0,6,0,0,29883,425,3,0,4.726608882111776,4.889113577583053,3,3,0,1,0,0,1,0,0,0,0
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,2,0.0,0.5,0,5,0.8,0,0,0,0,0,0,1,0,0,3568,30,0,0,4.127661675645316,4.127661675645316,0,0,0,0,0,0,2,2,0,1,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
2,0,1,1,0,114,0.9912280701754386,0.008771929824561403,0,23,0.0,0,0,0,0,0,0,6,0,0,53624,618,0,0,4.737967245715657,4.889113577583053,3,1,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,2,1.0,0,0,0,0,0,0,0,0,0,6607,15,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,12,0.8333333333333334,0.08333333333333333,0,36,0.0,0,0,1,1,0,0,19,0,0,36812,258,1,0,4.4969269081484,4.945504920807779,7,32,19,1,0,0,7,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,194,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.0,0.0,0,16,0.875,0,0,0,0,0,0,5,0,0,4829,41,1,0,4.642789176601202,4.759565659510864,2,3,0,1,0,0,5,5,3,0,0
1,0,0,1,0,0,0.0,0.0,0,10,0.4,0,0,0,0,0,0,1,0,0,23817,313,1,0,0.0,0.0,0,2,0,1,0,0,2,1,0,0,0
1,0,0,1,0,1,0.0,1.0,0,22,0.09090909090909091,0,0,0,0,0,0,3,3,0,7322,69,0,0,4.660410519991835,4.660410519991835,1,1,0,0,0,0,2,0,0,0,0
4,1,1,3,0,0,0.0,0.0,0,23,0.043478260869565216,0,0,1,1,1,0,4,0,0,269379,682,21,0,4.333264030513145,4.915317531343784,1,9,0,1,0,0,16,0,0,1,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,61,3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,296971,527,0,0,5.325330085134641,5.882620349104095,14,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,0,0,88,0.0,0.022727272727272728,0,44,0.06818181818181818,0,0,1,0,0,0,33,2,0,68901,331,2,0,4.842194943320348,5.412196851033129,14,2,0,0,0,0,2,0,0,0,0
1,1,0,1,0,1,0.0,1.0,0,6,0.3333333333333333,0,0,0,0,1,0,2,0,0,10761,42,0,0,4.101015248051131,4.101015248051131,0,2,0,1,0,0,3,0,0,0,0
1,0,0,1,0,1,0.0,0.0,0,66,0.3939393939393939,0,0,1,0,1,0,57,0,0,531215,191,0,0,4.812001809265863,5.613062687972964,25,2,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0.0,0.0,0,3,0.6666666666666666,0,0,0,0,0,0,3,0,0,973,13,0,0,4.867546638076675,4.867546638076675,1,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,3,0.6666666666666666,0.3333333333333333,0,41,0.07317073170731707,0,0,1,1,0,0,32,1,0,38311,184,2,0,4.784416192932635,5.4168469629871225,12,8,5,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,7,0.8571428571428571,0,0,0,0,0,0,3,0,0,2191,16,0,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,1,1,1,0,0
1,1,0,0,0,4,0.0,1.0,0,6,0.3333333333333333,0,0,0,0,1,0,2,0,0,101346,60,1,0,4.719312747384331,4.719312747384331,1,4,2,1,0,0,1,1,0,0,0
8,0,0,4,0,178,0.9269662921348315,0.02247191011235955,0,33,0.0,0,0,0,0,0,0,6,0,0,203903,2493,0,0,4.737967245715657,4.889113577583053,3,71,15,1,0,0,12,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,295689,528,0,0,5.327740323777513,5.88658074916039,14,9,5,0,0,1,12,1,0,1,0
0,0,0,0,0,0,0.0,0.0,0,2,1.0,0,0,0,0,0,0,0,0,0,6607,15,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,297362,528,0,0,5.324459039298725,5.8843446854957655,14,8,4,0,0,1,12,1,0,1,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,295705,527,0,0,5.326261894161197,5.891820260408198,14,8,4,0,0,1,12,1,0,1,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,71,0.014084507042253521,0,1,0,0,0,0,10,0,0,169187,1751,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,2,0.0,0.5,0,4,0.75,0,0,1,0,1,0,1,0,0,3344,28,0,0,4.719367308871753,4.719367308871753,1,0,0,0,0,0,2,2,1,1,0
8,0,8,0,0,220,0.8818181818181818,0.031818181818181815,0,100,0.56,0,1,0,0,0,0,46,1,1,116271,850,5,1,4.729497430484971,5.370029119025814,21,15,0,0,0,0,46,37,0,0,1
1,0,0,0,0,24,0.8333333333333334,0.0,0,33,0.12121212121212122,0,0,1,0,1,0,16,0,0,298080,530,0,0,5.296122591197485,5.891095956914266,15,9,5,0,0,1,12,1,0,1,0
0,0,0,0,0,6,0.0,0.0,0,12,0.0,0,0,0,0,0,0,8,0,0,5700,50,0,0,5.019355533807667,5.019355533807667,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,2,1.0,0.0,0,4,0.0,0,0,0,0,0,0,3,0,0,4130,44,0,0,4.5719255130098455,4.854476094604396,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,10,0.0,0,0,0,0,0,0,2,0,0,5501,26,0,0,4.48274719956238,4.48274719956238,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.0,0.0,0,10,0.9,0,0,0,0,0,0,3,0,0,3162,32,1,0,4.759565659510864,4.759565659510864,1,3,0,0,0,0,4,4,2,0,0
3,0,0,2,0,138,0.9202898550724637,0.050724637681159424,0,27,0.0,0,0,0,0,0,0,6,0,0,178548,2166,2,0,4.737967245715657,4.889113577583053,3,21,1,0,0,0,5,0,0,1,0
0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0,1,1,0,1203,10,0,0,5.1429407017639965,5.1429407017639965,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,33,0.12121212121212122,0,0,1,0,1,0,16,0,0,296840,528,0,0,5.294114280128464,5.889684701135424,15,8,4,0,0,1,12,1,0,1,0
1,0,0,1,0,69,0.9420289855072463,0.0,0,43,0.0,0,0,0,0,0,0,6,0,0,37990,509,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,22,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,160,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0.0,0.0,0,13,0.8461538461538461,0,0,0,0,0,0,5,0,0,5677,45,1,0,4.475813511293087,4.759565659510864,1,3,0,1,0,0,2,2,2,0,0
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19076,62,2,0,4.8703762655021805,5.188070612689264,7,4,0,1,0,0,6,6,0,1,0
1,0,0,1,0,3,0.0,0.6666666666666666,0,3,0.6666666666666666,0,0,0,0,0,0,3,3,0,5561,42,0,0,4.311211143103685,4.311211143103685,0,0,0,0,0,0,0,0,0,1,0
8,0,8,0,0,220,0.8818181818181818,0.031818181818181815,0,99,0.5656565656565656,0,1,0,0,0,0,45,1,1,116154,849,5,1,4.722012158112524,5.368132416759071,20,15,0,0,0,0,46,37,0,0,1
0,0,0,0,0,0,0.0,0.0,0,7,0.0,0,0,0,0,0,0,5,0,0,924,13,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,297036,528,0,0,5.325219755779296,5.886570360705383,14,9,5,0,0,1,12,1,0,1,0
3,0,0,0,0,32,1.0,0.0,6,27,0.0,0,0,0,0,0,0,6,0,0,48851,313,3,0,3.6767265726117953,3.6767265726117953,0,15,0,0,0,0,16,0,0,0,0
0,0,0,0,0,2,0.5,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,2747,21,1,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
3,2,0,0,0,0,0.0,0.0,0,28,0.2857142857142857,0,1,0,0,0,0,11,0,0,27057,310,20,0,4.189937646203305,4.725956748835189,1,11,5,1,0,0,8,5,1,1,0
0,0,0,0,0,4,0.25,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,4724,45,17,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
0,0,0,0,0,0,0.0,0.0,0,1,0.0,0,0,0,0,0,0,1,1,0,295,7,0,0,4.2359263506290326,4.2359263506290326,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,1,1.0,0.0,0,3,0.3333333333333333,0,0,0,0,0,0,3,0,0,17776,43,1,0,6.157859714971885,6.157859714971885,1,1,1,0,0,1,0,0,0,0,0
1,0,1,0,0,1,1.0,0.0,0,6,0.16666666666666666,0,0,0,0,0,0,1,0,0,3583,44,0,0,0.0,0.0,0,2,0,0,0,0,1,1,1,1,0
1,0,0,1,0,39,0.7692307692307693,0.1282051282051282,0,25,0.0,0,0,0,0,0,0,6,0,0,27530,325,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,4,0.25,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,5749,55,1,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
1,0,0,1,0,0,0.0,0.0,0,29,0.0,0,0,0,0,0,0,6,0,0,8819,138,0,0,4.895443507801553,4.895443507801553,1,2,0,0,0,0,19,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
3,0,0,2,0,126,0.9206349206349206,0.007936507936507936,0,28,0.0,0,0,0,0,0,0,6,0,0,122288,1515,0,0,4.737967245715657,4.889113577583053,3,11,0,1,0,0,7,0,0,0,0
0,0,0,0,0,2,0.5,0.5,0,7,0.8571428571428571,0,0,0,0,0,0,3,0,0,3586,28,5,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,1,1,1,0,0
0,0,0,0,0,0,0.0,0.0,0,7,0.7142857142857143,0,0,1,1,1,0,5,0,0,3062,18,0,0,4.001596235494683,4.105123958930526,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,127,0.984251968503937,0.0,0,49,0.0,0,0,0,0,0,0,6,0,0,73303,766,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,28,0,0,0,0
0,0,0,0,0,1,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,6217,20,3,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,22,0.0,0,0,0,0,0,0,6,0,0,6732,66,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,0,0,0,0,0
3,0,0,2,0,126,0.9206349206349206,0.007936507936507936,0,28,0.0,0,0,0,0,0,0,6,0,0,122167,1515,0,0,4.737967245715657,4.889113577583053,3,11,0,1,0,0,7,0,0,0,0
0,0,0,0,0,3,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,0,792,20,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0.0,0.0,0,21,0.0,0,0,0,0,0,0,6,0,0,10725,125,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,297035,527,0,0,5.3257595447181,5.890327969236111,14,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,4,0.0,0.0,0,5,0.0,0,0,0,0,0,0,3,0,0,1432,31,0,0,4.365017423251051,4.365017423251051,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,297757,528,0,0,5.325819684909673,5.889593458132751,14,9,5,0,0,1,12,1,0,1,0
0,0,0,0,0,2,0.5,0.0,0,15,0.4,0,0,0,0,0,0,6,0,0,5086,54,1,1,4.71289394313653,4.71289394313653,1,0,0,0,0,0,1,0,0,1,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
3,0,0,2,0,126,0.9206349206349206,0.007936507936507936,0,28,0.0,0,0,0,0,0,0,6,0,0,118162,1515,0,0,4.737967245715657,4.889113577583053,3,11,0,1,0,0,7,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,160,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,2,0,2,1.0,0.0,0,6,0.0,0,0,0,0,0,0,1,0,0,10123,110,2,0,0.0,0.0,0,8,2,0,0,0,4,0,0,1,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,297488,528,0,0,5.325399897588481,5.889409234176959,14,9,5,0,0,1,12,1,0,1,0
0,0,0,0,0,259,0.9845559845559846,0.0,0,75,0.0,0,0,0,0,0,0,2,0,0,143819,1380,15,0,0.0,0.0,0,0,0,0,0,0,67,0,0,1,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,296972,527,0,0,5.327408779178387,5.889709765233041,14,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,14,1.0,0.0,0,13,0.07692307692307693,0,0,1,0,1,0,3,0,0,720216,175,9,0,4.444987740463388,4.444987740463388,0,11,5,1,0,0,5,0,0,0,0
1,0,0,1,0,2,0.0,0.0,0,69,0.42028985507246375,0,0,1,0,1,0,60,0,0,460802,230,1,0,4.900339373400084,5.613062687972964,25,2,0,1,0,0,1,1,0,0,1
0,0,0,0,0,0,0.0,0.0,0,52,0.019230769230769232,0,0,0,0,0,0,7,0,0,68144,733,20,0,4.737967245715657,4.889113577583053,3,1,0,0,0,0,26,0,0,0,0
0,0,0,0,0,2,0.5,0.0,0,15,0.4,0,0,0,0,0,0,6,0,0,5086,54,1,1,4.71289394313653,4.71289394313653,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,298321,529,0,0,5.325288306571016,5.888411108571205,14,9,5,0,0,1,12,1,0,1,0
0,0,0,0,0,20,0.9,0.0,0,68,0.4264705882352941,0,0,1,0,1,0,56,0,0,465449,339,1,0,4.944480393051585,5.613062687972964,26,2,0,0,0,0,4,4,0,1,1
0,0,0,0,0,1,1.0,0.0,0,9,0.0,0,0,0,0,0,0,0,0,0,7613,47,8,2,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,4,0.25,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,4810,33,8,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
2,0,0,1,0,4,0.25,0.25,0,54,0.5185185185185185,0,0,0,0,0,0,15,0,0,165666,473,1,0,4.759666700356338,5.377881941371038,5,2,0,1,0,0,2,2,2,0,1
1,1,0,1,0,4,0.25,0.75,0,20,0.7,0,0,0,0,1,0,12,0,0,19082,62,2,0,4.8722169123016235,5.197273846686482,7,4,0,1,0,0,6,6,0,1,0
3,0,0,1,0,234,0.9743589743589743,0.008547008547008548,0,65,0.0,0,0,0,0,0,0,6,0,0,133489,1450,0,0,4.737967245715657,4.889113577583053,3,3,2,0,0,0,43,0,0,0,0
0,0,0,0,0,1,1.0,0.0,0,7,0.8571428571428571,0,0,0,0,0,0,3,0,0,3827,24,10,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,1,1,1,0,0
1,0,0,1,0,69,0.9420289855072463,0.0,0,43,0.0,0,0,0,0,0,0,6,0,0,38061,509,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,22,0,0,0,0
0,0,0,0,0,3,0.3333333333333333,0.0,0,7,0.8571428571428571,0,0,0,0,0,0,3,0,0,4121,30,8,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,1,1,1,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,71,0.014084507042253521,0,1,0,0,0,0,10,0,0,169187,1751,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,1,1.0,0.0,0,3,0.0,0,0,0,0,1,0,2,0,0,20579,42,0,0,4.194929141821425,4.194929141821425,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,7,0.14285714285714285,0.0,0,13,0.23076923076923078,0,0,0,0,0,0,6,0,0,9858,107,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0
1,0,0,1,0,1,0.0,0.0,0,10,0.9,0,0,0,0,0,0,3,0,0,4147,37,1,0,4.759565659510864,4.759565659510864,1,3,0,1,0,0,4,4,2,0,0
0,0,0,0,0,41,0.0,1.0,0,5,0.8,0,0,0,0,0,0,0,0,0,3637,111,4,0,0.0,0.0,0,2,0,1,0,0,1,1,1,1,0
8,0,7,1,0,176,0.9090909090909091,0.03977272727272727,0,47,0.0,0,0,0,0,0,0,6,0,0,88879,1132,0,0,4.737967245715657,4.889113577583053,3,14,0,0,0,0,25,0,0,0,0
0,0,0,0,0,1,0.0,0.0,0,4,0.25,0,0,0,0,0,0,1,0,0,1051,25,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,71,0.014084507042253521,0,1,0,0,0,0,10,0,0,169187,1751,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,97,0.1134020618556701,0.061855670103092786,0,140,0.04285714285714286,0,0,0,0,0,0,61,1,0,132841,872,14,0,5.00040488242995,5.4125564455083595,15,0,0,0,0,0,23,0,0,0,0
2,0,0,1,0,5,0.2,0.2,0,55,0.5272727272727272,0,0,0,0,0,0,15,0,0,171453,504,1,0,4.770941942672595,5.375747127110461,5,2,0,1,0,0,3,3,3,0,1
3,0,0,2,0,126,0.9206349206349206,0.007936507936507936,0,28,0.0,0,0,0,0,0,0,6,0,0,122492,1515,0,0,4.737967245715657,4.889113577583053,3,11,0,1,0,0,7,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,71,0.014084507042253521,0,1,0,0,0,0,10,0,0,169187,1751,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,295878,527,0,0,5.32653695673228,5.8872276972672175,14,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,6,0.0,0.0,0,12,0.0,0,0,0,0,0,0,8,0,0,5700,50,0,0,5.011817181508126,5.011817181508126,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,295732,527,0,0,5.328621769431726,5.887476737673431,14,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,4,0.25,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,5749,55,1,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
1,0,0,1,0,1,0.0,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,4454,40,1,0,4.759565659510864,4.759565659510864,1,3,0,1,0,0,3,3,1,0,0
1,1,0,1,0,2,1.0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,2350,35,0,0,0.0,0.0,0,2,0,1,0,0,1,0,0,1,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,160,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,297110,528,0,0,5.326953935126741,5.885931693214947,14,9,5,0,0,1,12,1,0,1,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,296927,527,0,0,5.325951810160285,5.889573651557523,14,8,4,0,0,1,12,1,0,1,0
0,0,0,0,0,0,0.0,0.0,0,2,1.0,0,0,0,0,0,0,0,0,0,6607,15,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,12,0.8333333333333334,0.08333333333333333,0,36,0.0,0,0,1,1,0,0,19,0,0,36812,258,1,0,4.4969269081484,4.945504920807779,7,32,19,1,0,0,7,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,72,0.027777777777777776,0,1,0,0,0,0,10,0,0,169327,1752,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,2,0.5,0.0,0,6,0.5,0,0,0,0,0,0,1,0,0,18740,35,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,6,0.0,0.0,0,16,0.375,0,0,0,0,1,0,7,0,0,26043,88,0,0,3.4615623350885545,3.4615623350885545,0,4,2,1,0,0,4,0,0,1,0
0,0,0,0,0,0,0.0,0.0,0,22,0.0,0,0,0,0,0,0,6,0,0,3265,29,0,0,4.737967245715657,4.889113577583053,3,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,5,1.0,0.0,0,6,0.6666666666666666,0,0,0,0,0,0,1,0,0,6965,81,8,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0.0,0.0,0,7,0.0,0,0,0,0,0,0,5,0,0,924,13,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,32,0.125,0,0,1,0,1,0,15,0,0,296275,528,0,0,5.3272949144113415,5.89108077681492,14,9,5,0,0,1,12,1,0,1,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,71,0.014084507042253521,0,1,0,0,0,0,10,0,0,169187,1751,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
1,0,0,1,0,3,1.0,0.0,0,22,0.5,0,0,0,0,0,0,8,1,0,9525,60,0,0,5.3509154517198,5.746557316531893,3,0,0,0,0,0,2,2,0,0,0
1,0,0,0,0,0,0.0,0.0,0,8,0.625,0,0,0,0,0,0,5,0,0,8003,31,0,0,4.522623689769445,5.374250916765766,1,0,0,0,0,0,2,2,2,0,0
0,0,0,0,0,4,0.25,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,5076,46,0,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
1,0,0,0,0,24,0.8333333333333334,0.0,0,33,0.12121212121212122,0,0,1,0,1,0,16,0,0,296089,529,0,0,5.298004318507303,5.888962342386944,15,9,5,0,0,1,12,1,0,1,0
1,0,0,1,0,1,0.0,0.0,0,16,0.25,0,0,0,0,0,0,3,0,0,30944,80,1,0,5.176603148400487,5.250543195864546,2,2,0,1,0,0,1,1,0,0,0
3,1,0,2,0,1,1.0,0.0,0,10,0.4,0,0,1,0,1,0,4,0,0,59620,381,4,0,4.099325090302278,4.099325090302278,0,14,3,1,0,0,3,0,0,0,0
0,0,0,0,0,4,0.25,0.0,0,9,0.8888888888888888,0,0,0,0,0,0,3,0,0,5154,44,2,0,4.759565659510864,4.759565659510864,1,0,0,0,0,0,3,3,1,0,0
2,0,1,1,0,114,0.9912280701754386,0.008771929824561403,0,23,0.0,0,0,0,0,0,0,6,0,0,58118,618,0,0,4.737967245715657,4.889113577583053,3,1,0,0,0,0,2,0,0,0,0
10,0,10,0,0,216,0.9814814814814815,0.004629629629629629,0,71,0.014084507042253521,0,1,0,0,0,0,10,0,0,169187,1751,43,0,4.239085480502077,5.222884423188191,1,81,31,1,0,0,48,0,0,0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,160,5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,0,104,0.028846153846153848,0.009615384615384616,0,121,0.024793388429752067,0,0,0,0,0,0,40,0,0,253127,1463,0,0,4.827967060240623,5.413316369658578,14,9,4,1,0,0,54,0,0,0,0
